date,sku,strategy,opening_stock,received,expired_units,available_stock,demand,served,stockout_units,stockout_day,closing_stock,on_order,inventory_value,mean_age_days,recommended_order,is_review_day,holding_cost,waste_cost,stockout_cost,ordering_cost,total_cost
2025-07-01,Lettuce,AI forecast + inventory policy,227.0,0.0,0.0,227.0,70.0,70.0,0.0,0,157.0,0.0,94.2,1.0,0.0,0,0.06452054794520548,0.0,0.0,0.0,0.06452054794520548
2025-07-01,Milk,AI forecast + inventory policy,220.64285714285714,0.0,0.0,220.64285714285714,76.0,76.0,0.0,0,144.64285714285714,0.0,108.48214285714286,1.0,0.0,0,0.0743028375733855,0.0,0.0,0.0,0.0743028375733855
2025-07-01,Mushrooms,AI forecast + inventory policy,110.64285714285714,0.0,0.0,110.64285714285714,34.0,34.0,0.0,0,76.64285714285714,0.0,42.15357142857143,1.0,0.0,0,0.028872309197651665,0.0,0.0,0.0,0.028872309197651665
2025-07-01,Onions,AI forecast + inventory policy,167.92857142857142,0.0,0.0,167.92857142857142,77.0,77.0,0.0,0,90.92857142857142,0.0,22.732142857142854,1.0,0.0,0,0.01556996086105675,0.0,0.0,0.0,0.01556996086105675
2025-07-01,Salmon Fillet,AI forecast + inventory policy,102.71428571428571,0.0,0.0,102.71428571428571,37.0,37.0,0.0,0,65.71428571428571,0.0,210.28571428571428,1.0,0.0,0,0.14403131115459883,0.0,0.0,0.0,0.14403131115459883
2025-07-01,Seasonal Berries,AI forecast + inventory policy,19.571428571428573,0.0,0.0,19.571428571428573,0.0,0.0,0.0,0,19.571428571428573,0.0,27.400000000000002,1.0,0.0,0,0.018767123287671234,0.0,0.0,0.0,0.018767123287671234
2025-07-01,Soft Drinks,AI forecast + inventory policy,483.64285714285717,0.0,0.0,483.64285714285717,134.0,134.0,0.0,0,349.64285714285717,0.0,139.85714285714286,1.0,0.0,0,0.0957925636007828,0.0,0.0,0.0,0.0957925636007828
2025-07-01,Tomatoes,AI forecast + inventory policy,244.85714285714286,0.0,0.0,244.85714285714286,76.0,76.0,0.0,0,168.85714285714286,0.0,75.9857142857143,1.0,0.0,0,0.052045009784735814,0.0,0.0,0.0,0.052045009784735814
2025-07-01,Truffle Oil,AI forecast + inventory policy,4.5,0.0,0.0,4.5,5.0,4.5,0.5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.5,0.0,8.5
2025-07-01,Vegan Cheese,AI forecast + inventory policy,18.714285714285715,0.0,0.0,18.714285714285715,5.0,5.0,0.0,0,13.714285714285715,0.0,8.914285714285715,1.0,0.0,0,0.0061056751467710385,0.0,0.0,0.0,0.0061056751467710385
2025-07-02,Bacon,AI forecast + inventory policy,79.42857142857142,0.0,0.0,79.42857142857142,70.0,70.0,0.0,0,9.428571428571416,300.0,10.37142857142856,2.0,300.0,1,0.0071037181996086015,0.0,0.0,0.625,0.6321037181996086
2025-07-02,Burger Buns,AI forecast + inventory policy,201.5,0.0,0.0,201.5,154.0,154.0,0.0,0,47.5,624.0,8.549999999999999,2.0,624.0,1,0.005856164383561644,0.0,0.0,0.625,0.6308561643835616
2025-07-02,Butter,AI forecast + inventory policy,44.07142857142857,0.0,0.0,44.07142857142857,38.0,38.0,0.0,0,6.071428571428569,204.0,5.767857142857141,2.0,204.0,1,0.003950587084148726,0.0,0.0,0.625,0.6289505870841487
2025-07-02,Cheese Slices,AI forecast + inventory policy,149.35714285714286,0.0,0.0,149.35714285714286,99.0,99.0,0.0,0,50.35714285714286,450.0,11.07857142857143,2.0,450.0,1,0.0075880626223091985,0.0,0.0,0.625,0.6325880626223092
2025-07-02,Chicken Breast,AI forecast + inventory policy,181.64285714285717,0.0,0.0,181.64285714285717,108.0,108.0,0.0,0,73.64285714285717,480.0,132.5571428571429,2.0,480.0,1,0.0907925636007828,0.0,0.0,0.625,0.7157925636007828
2025-07-02,Coffee Beans,AI forecast + inventory policy,53.35714285714286,0.0,0.0,53.35714285714286,44.0,44.0,0.0,0,9.357142857142861,168.0,19.65000000000001,2.0,168.0,1,0.013458904109589047,0.0,0.0,0.625,0.638458904109589
2025-07-02,Cooking Oil,AI forecast + inventory policy,56.42857142857143,0.0,0.0,56.42857142857143,45.0,45.0,0.0,0,11.42857142857143,120.0,18.28571428571429,2.0,120.0,1,0.012524461839530336,0.0,0.0,0.625,0.6375244618395304
2025-07-02,Eggs,AI forecast + inventory policy,127.07142857142858,0.0,0.0,127.07142857142858,85.0,85.0,0.0,0,42.071428571428584,300.0,6.731428571428573,2.0,300.0,1,0.004610567514677105,0.0,0.0,0.625,0.6296105675146771
2025-07-02,Fries (Potatoes),AI forecast + inventory policy,244.21428571428572,0.0,0.0,244.21428571428572,184.0,184.0,0.0,0,60.21428571428572,680.0,18.064285714285717,2.0,680.0,1,0.012372798434442271,0.0,0.0,0.625,0.6373727984344423
2025-07-02,Gluten-free Buns,AI forecast + inventory policy,8.071428571428573,0.0,0.0,8.071428571428573,13.0,8.071428571428573,4.928571428571427,1,0.0,48.0,0.0,0.0,48.0,1,0.0,0.0,5.42142857142857,0.625,6.04642857142857
2025-07-02,Lettuce,AI forecast + inventory policy,157.0,0.0,0.0,157.0,119.0,119.0,0.0,0,38.0,384.0,22.8,2.0,384.0,1,0.015616438356164383,0.0,0.0,0.625,0.6406164383561643
2025-07-02,Milk,AI forecast + inventory policy,144.64285714285714,0.0,0.0,144.64285714285714,103.0,103.0,0.0,0,41.64285714285714,360.0,31.232142857142854,2.0,360.0,1,0.021391878669275926,0.0,0.0,0.625,0.6463918786692759
2025-07-02,Mushrooms,AI forecast + inventory policy,76.64285714285714,0.0,0.0,76.64285714285714,51.0,51.0,0.0,0,25.64285714285714,200.0,14.103571428571428,2.0,200.0,1,0.009659980430528375,0.0,0.0,0.625,0.6346599804305284
2025-07-02,Onions,AI forecast + inventory policy,90.92857142857142,0.0,0.0,90.92857142857142,70.0,70.0,0.0,0,20.928571428571416,280.0,5.232142857142854,2.0,280.0,1,0.0035836594911937357,0.0,0.0,0.625,0.6285836594911938
2025-07-02,Salmon Fillet,AI forecast + inventory policy,65.71428571428571,0.0,0.0,65.71428571428571,35.0,35.0,0.0,0,30.714285714285708,168.0,98.28571428571428,2.0,168.0,1,0.06731898238747554,0.0,0.0,0.625,0.6923189823874756
2025-07-02,Seasonal Berries,AI forecast + inventory policy,19.571428571428573,0.0,0.0,19.571428571428573,18.0,18.0,0.0,0,1.571428571428573,30.0,2.200000000000002,2.0,30.0,1,0.0015068493150684945,0.0,0.0,0.625,0.6265068493150685
2025-07-02,Soft Drinks,AI forecast + inventory policy,349.64285714285717,0.0,0.0,349.64285714285717,187.0,187.0,0.0,0,162.64285714285717,744.0,65.05714285714286,2.0,744.0,1,0.04455968688845403,0.0,0.0,0.625,0.669559686888454
2025-07-02,Tomatoes,AI forecast + inventory policy,168.85714285714286,0.0,0.0,168.85714285714286,107.0,107.0,0.0,0,61.85714285714286,396.0,27.83571428571429,2.0,396.0,1,0.019065557729941292,0.0,0.0,0.625,0.6440655577299413
2025-07-02,Truffle Oil,AI forecast + inventory policy,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1,0.0,28.0,0.0,0.0,28.0,1,0.0,0.0,85.0,0.625,85.625
2025-07-02,Vegan Cheese,AI forecast + inventory policy,13.714285714285715,0.0,0.0,13.714285714285715,0.0,0.0,0.0,0,13.714285714285715,36.0,8.914285714285715,2.0,36.0,1,0.0061056751467710385,0.0,0.0,0.625,0.6311056751467711
2025-07-03,Bacon,AI forecast + inventory policy,9.428571428571416,0.0,0.0,9.428571428571416,69.0,9.428571428571416,59.571428571428584,1,0.0,300.0,0.0,0.0,0.0,0,0.0,0.0,131.0571428571429,0.0,131.0571428571429
2025-07-03,Burger Buns,AI forecast + inventory policy,47.5,0.0,47.5,0.0,148.0,0.0,148.0,1,0.0,624.0,0.0,0.0,0.0,0,0.0,10.924999999999999,53.28,0.0,64.205
2025-07-03,Butter,AI forecast + inventory policy,6.071428571428569,0.0,0.0,6.071428571428569,44.0,6.071428571428569,37.92857142857143,1,0.0,204.0,0.0,0.0,0.0,0,0.0,0.0,72.06428571428572,0.0,72.06428571428572
2025-07-03,Cheese Slices,AI forecast + inventory policy,50.35714285714286,0.0,0.0,50.35714285714286,111.0,50.35714285714286,60.64285714285714,1,0.0,450.0,0.0,0.0,0.0,0,0.0,0.0,26.68285714285714,0.0,26.68285714285714
2025-07-03,Chicken Breast,AI forecast + inventory policy,73.64285714285717,0.0,0.0,73.64285714285717,113.0,73.64285714285717,39.35714285714283,1,0.0,480.0,0.0,0.0,0.0,0,0.0,0.0,141.6857142857142,0.0,141.6857142857142
2025-07-03,Coffee Beans,AI forecast + inventory policy,9.357142857142861,0.0,0.0,9.357142857142861,52.0,9.357142857142861,42.64285714285714,1,0.0,168.0,0.0,0.0,0.0,0,0.0,0.0,179.1,0.0,179.1
2025-07-03,Cooking Oil,AI forecast + inventory policy,11.42857142857143,0.0,0.0,11.42857142857143,39.0,11.42857142857143,27.57142857142857,1,0.0,120.0,0.0,0.0,0.0,0,0.0,0.0,88.22857142857143,0.0,88.22857142857143
2025-07-03,Eggs,AI forecast + inventory policy,42.071428571428584,0.0,0.0,42.071428571428584,102.0,42.071428571428584,59.928571428571416,1,0.0,300.0,0.0,0.0,0.0,0,0.0,0.0,19.177142857142854,0.0,19.177142857142854
2025-07-03,Fries (Potatoes),AI forecast + inventory policy,60.21428571428572,0.0,0.0,60.21428571428572,161.0,60.21428571428572,100.78571428571428,1,0.0,680.0,0.0,0.0,0.0,0,0.0,0.0,60.47142857142856,0.0,60.47142857142856
2025-07-03,Gluten-free Buns,AI forecast + inventory policy,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1,0.0,48.0,0.0,0.0,0.0,0,0.0,0.0,22.0,0.0,22.0
2025-07-03,Lettuce,AI forecast + inventory policy,38.0,0.0,0.0,38.0,105.0,38.0,67.0,1,0.0,384.0,0.0,0.0,0.0,0,0.0,0.0,80.39999999999999,0.0,80.39999999999999
2025-07-03,Milk,AI forecast + inventory policy,41.64285714285714,0.0,0.0,41.64285714285714,86.0,41.64285714285714,44.35714285714286,1,0.0,360.0,0.0,0.0,0.0,0,0.0,0.0,66.53571428571429,0.0,66.53571428571429
2025-07-03,Mushrooms,AI forecast + inventory policy,25.64285714285714,0.0,0.0,25.64285714285714,43.0,25.64285714285714,17.35714285714286,1,0.0,200.0,0.0,0.0,0.0,0,0.0,0.0,19.09285714285715,0.0,19.09285714285715
2025-07-03,Onions,AI forecast + inventory policy,20.928571428571416,0.0,0.0,20.928571428571416,77.0,20.928571428571416,56.071428571428584,1,0.0,280.0,0.0,0.0,0.0,0,0.0,0.0,28.035714285714292,0.0,28.035714285714292
2025-07-03,Salmon Fillet,AI forecast + inventory policy,30.714285714285708,0.0,30.714285714285708,0.0,47.0,0.0,47.0,1,0.0,168.0,0.0,0.0,0.0,0,0.0,99.82142857142857,300.8,0.0,400.62142857142857
2025-07-03,Seasonal Berries,AI forecast + inventory policy,1.571428571428573,0.0,1.571428571428573,0.0,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0.0,0,0.0,2.2785714285714307,0.0,0.0,2.2785714285714307
2025-07-03,Soft Drinks,AI forecast + inventory policy,162.64285714285717,0.0,0.0,162.64285714285717,253.0,162.64285714285717,90.35714285714283,1,0.0,744.0,0.0,0.0,0.0,0,0.0,0.0,72.28571428571426,0.0,72.28571428571426
2025-07-03,Tomatoes,AI forecast + inventory policy,61.85714285714286,0.0,0.0,61.85714285714286,107.0,61.85714285714286,45.14285714285714,1,0.0,396.0,0.0,0.0,0.0,0,0.0,0.0,40.628571428571426,0.0,40.628571428571426
2025-07-03,Truffle Oil,AI forecast + inventory policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2025-07-03,Vegan Cheese,AI forecast + inventory policy,13.714285714285715,0.0,0.0,13.714285714285715,19.0,13.714285714285715,5.285714285714285,1,0.0,36.0,0.0,0.0,0.0,0,0.0,0.0,6.87142857142857,0.0,6.87142857142857
2025-07-04,Bacon,AI forecast + inventory policy,0.0,300.0,0.0,300.0,96.0,96.0,0.0,0,204.0,160.0,224.4,0.0,160.0,1,0.15369863013698631,0.0,0.0,0.625,0.7786986301369863
2025-07-04,Burger Buns,AI forecast + inventory policy,0.0,624.0,0.0,624.0,253.0,253.0,0.0,0,371.0,432.0,66.78,0.0,432.0,1,0.04573972602739726,0.0,0.0,0.625,0.6707397260273973
2025-07-04,Butter,AI forecast + inventory policy,0.0,204.0,0.0,204.0,66.0,66.0,0.0,0,138.0,84.0,131.1,0.0,84.0,1,0.0897945205479452,0.0,0.0,0.625,0.7147945205479452
2025-07-04,Cheese Slices,AI forecast + inventory policy,0.0,450.0,0.0,450.0,180.0,180.0,0.0,0,270.0,300.0,59.4,0.0,300.0,1,0.04068493150684932,0.0,0.0,0.625,0.6656849315068494
2025-07-04,Chicken Breast,AI forecast + inventory policy,0.0,480.0,0.0,480.0,176.0,176.0,0.0,0,304.0,330.0,547.2,0.0,330.0,1,0.3747945205479452,0.0,0.0,0.625,0.9997945205479453
2025-07-04,Coffee Beans,AI forecast + inventory policy,0.0,168.0,0.0,168.0,44.0,44.0,0.0,0,124.0,120.0,260.40000000000003,0.0,120.0,1,0.17835616438356164,0.0,0.0,0.625,0.8033561643835616
2025-07-04,Cooking Oil,AI forecast + inventory policy,0.0,120.0,0.0,120.0,42.0,42.0,0.0,0,78.0,92.0,124.80000000000001,0.0,92.0,1,0.08547945205479453,0.0,0.0,0.625,0.7104794520547946
2025-07-04,Eggs,AI forecast + inventory policy,0.0,300.0,0.0,300.0,108.0,108.0,0.0,0,192.0,210.0,30.72,0.0,210.0,1,0.02104109589041096,0.0,0.0,0.625,0.6460410958904109
2025-07-04,Fries (Potatoes),AI forecast + inventory policy,0.0,680.0,0.0,680.0,264.0,264.0,0.0,0,416.0,480.0,124.8,0.0,480.0,1,0.08547945205479451,0.0,0.0,0.625,0.7104794520547946
2025-07-04,Gluten-free Buns,AI forecast + inventory policy,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0,48.0,12.0,26.400000000000002,0.0,12.0,1,0.01808219178082192,0.0,0.0,0.625,0.6430821917808219
2025-07-04,Lettuce,AI forecast + inventory policy,0.0,384.0,0.0,384.0,151.0,151.0,0.0,0,233.0,264.0,139.79999999999998,0.0,264.0,1,0.09575342465753424,0.0,0.0,0.625,0.7207534246575342
2025-07-04,Milk,AI forecast + inventory policy,0.0,360.0,0.0,360.0,131.0,131.0,0.0,0,229.0,252.0,171.75,0.0,252.0,1,0.11763698630136984,0.0,0.0,0.625,0.7426369863013699
2025-07-04,Mushrooms,AI forecast + inventory policy,0.0,200.0,0.0,200.0,71.0,71.0,0.0,0,129.0,150.0,70.95,0.0,150.0,1,0.04859589041095891,0.0,0.0,0.625,0.6735958904109589
2025-07-04,Onions,AI forecast + inventory policy,0.0,280.0,0.0,280.0,102.0,102.0,0.0,0,178.0,180.0,44.5,0.0,180.0,1,0.03047945205479452,0.0,0.0,0.625,0.6554794520547945
2025-07-04,Salmon Fillet,AI forecast + inventory policy,0.0,168.0,0.0,168.0,67.0,67.0,0.0,0,101.0,78.0,323.20000000000005,0.0,78.0,1,0.22136986301369865,0.0,0.0,0.625,0.8463698630136987
2025-07-04,Seasonal Berries,AI forecast + inventory policy,0.0,30.0,0.0,30.0,22.0,22.0,0.0,0,8.0,12.0,11.2,0.0,12.0,1,0.007671232876712329,0.0,0.0,0.625,0.6326712328767123
2025-07-04,Soft Drinks,AI forecast + inventory policy,0.0,744.0,0.0,744.0,293.0,293.0,0.0,0,451.0,576.0,180.4,0.0,576.0,1,0.12356164383561645,0.0,0.0,0.625,0.7485616438356164
2025-07-04,Tomatoes,AI forecast + inventory policy,0.0,396.0,0.0,396.0,142.0,142.0,0.0,0,254.0,336.0,114.3,0.0,336.0,1,0.07828767123287671,0.0,0.0,0.625,0.7032876712328767
2025-07-04,Truffle Oil,AI forecast + inventory policy,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0,28.0,4.0,238.0,0.0,4.0,1,0.16301369863013698,0.0,0.0,0.625,0.7880136986301369
2025-07-04,Vegan Cheese,AI forecast + inventory policy,0.0,36.0,0.0,36.0,14.0,14.0,0.0,0,22.0,24.0,14.3,0.0,24.0,1,0.009794520547945206,0.0,0.0,0.625,0.6347945205479452
2025-07-05,Bacon,AI forecast + inventory policy,204.0,0.0,0.0,204.0,114.0,114.0,0.0,0,90.0,160.0,99.00000000000001,1.0,0.0,0,0.06780821917808219,0.0,0.0,0.0,0.06780821917808219
2025-07-05,Burger Buns,AI forecast + inventory policy,371.0,0.0,0.0,371.0,219.0,219.0,0.0,0,152.0,432.0,27.36,1.0,0.0,0,0.01873972602739726,0.0,0.0,0.0,0.01873972602739726
2025-07-05,Butter,AI forecast + inventory policy,138.0,0.0,0.0,138.0,59.0,59.0,0.0,0,79.0,84.0,75.05,1.0,0.0,0,0.0514041095890411,0.0,0.0,0.0,0.0514041095890411
2025-07-05,Cheese Slices,AI forecast + inventory policy,270.0,0.0,0.0,270.0,192.0,192.0,0.0,0,78.0,300.0,17.16,1.0,0.0,0,0.011753424657534248,0.0,0.0,0.0,0.011753424657534248
2025-07-05,Chicken Breast,AI forecast + inventory policy,304.0,0.0,0.0,304.0,157.0,157.0,0.0,0,147.0,330.0,264.6,1.0,0.0,0,0.18123287671232877,0.0,0.0,0.0,0.18123287671232877
2025-07-05,Coffee Beans,AI forecast + inventory policy,124.0,0.0,0.0,124.0,44.0,44.0,0.0,0,80.0,120.0,168.0,1.0,0.0,0,0.11506849315068493,0.0,0.0,0.0,0.11506849315068493
2025-07-05,Cooking Oil,AI forecast + inventory policy,78.0,0.0,0.0,78.0,43.0,43.0,0.0,0,35.0,92.0,56.0,1.0,0.0,0,0.038356164383561646,0.0,0.0,0.0,0.038356164383561646
2025-07-05,Eggs,AI forecast + inventory policy,192.0,0.0,0.0,192.0,93.0,93.0,0.0,0,99.0,210.0,15.84,1.0,0.0,0,0.01084931506849315,0.0,0.0,0.0,0.01084931506849315
2025-07-05,Fries (Potatoes),AI forecast + inventory policy,416.0,0.0,0.0,416.0,280.0,280.0,0.0,0,136.0,480.0,40.8,1.0,0.0,0,0.02794520547945205,0.0,0.0,0.0,0.02794520547945205
2025-07-05,Gluten-free Buns,AI forecast + inventory policy,48.0,0.0,0.0,48.0,20.0,20.0,0.0,0,28.0,12.0,15.400000000000002,1.0,0.0,0,0.010547945205479452,0.0,0.0,0.0,0.010547945205479452
2025-07-05,Lettuce,AI forecast + inventory policy,233.0,0.0,0.0,233.0,134.0,134.0,0.0,0,99.0,264.0,59.4,1.0,0.0,0,0.04068493150684931,0.0,0.0,0.0,0.04068493150684931
2025-07-05,Milk,AI forecast + inventory policy,229.0,0.0,0.0,229.0,142.0,142.0,0.0,0,87.0,252.0,65.25,1.0,0.0,0,0.044691780821917805,0.0,0.0,0.0,0.044691780821917805
2025-07-05,Mushrooms,AI forecast + inventory policy,129.0,0.0,0.0,129.0,72.0,72.0,0.0,0,57.0,150.0,31.35,1.0,0.0,0,0.021472602739726027,0.0,0.0,0.0,0.021472602739726027
2025-07-05,Onions,AI forecast + inventory policy,178.0,0.0,0.0,178.0,92.0,92.0,0.0,0,86.0,180.0,21.5,1.0,0.0,0,0.014726027397260274,0.0,0.0,0.0,0.014726027397260274
2025-07-05,Salmon Fillet,AI forecast + inventory policy,101.0,0.0,0.0,101.0,63.0,63.0,0.0,0,38.0,78.0,121.60000000000001,1.0,0.0,0,0.08328767123287673,0.0,0.0,0.0,0.08328767123287673
2025-07-05,Seasonal Berries,AI forecast + inventory policy,8.0,0.0,0.0,8.0,13.0,8.0,5.0,1,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,14.0,0.0,14.0
2025-07-05,Soft Drinks,AI forecast + inventory policy,451.0,0.0,0.0,451.0,310.0,310.0,0.0,0,141.0,576.0,56.400000000000006,1.0,0.0,0,0.038630136986301376,0.0,0.0,0.0,0.038630136986301376
2025-07-05,Tomatoes,AI forecast + inventory policy,254.0,0.0,0.0,254.0,164.0,164.0,0.0,0,90.0,336.0,40.5,1.0,0.0,0,0.02773972602739726,0.0,0.0,0.0,0.02773972602739726
2025-07-05,Truffle Oil,AI forecast + inventory policy,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0,28.0,4.0,238.0,1.0,0.0,0,0.16301369863013698,0.0,0.0,0.0,0.16301369863013698
2025-07-05,Vegan Cheese,AI forecast + inventory policy,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0,22.0,24.0,14.3,1.0,0.0,0,0.009794520547945206,0.0,0.0,0.0,0.009794520547945206
2025-07-06,Bacon,AI forecast + inventory policy,90.0,160.0,0.0,250.0,91.0,91.0,0.0,0,159.0,0.0,174.9,0.0,0.0,0,0.1197945205479452,0.0,0.0,0.0,0.1197945205479452
2025-07-06,Burger Buns,AI forecast + inventory policy,152.0,432.0,0.0,584.0,342.0,342.0,0.0,0,242.0,0.0,43.559999999999995,0.0,0.0,0,0.029835616438356163,0.0,0.0,0.0,0.029835616438356163
2025-07-06,Butter,AI forecast + inventory policy,79.0,84.0,0.0,163.0,56.0,56.0,0.0,0,107.0,0.0,101.64999999999999,0.42990654205607476,0.0,0,0.06962328767123288,0.0,0.0,0.0,0.06962328767123288
2025-07-06,Cheese Slices,AI forecast + inventory policy,78.0,300.0,0.0,378.0,148.0,148.0,0.0,0,230.0,0.0,50.6,0.0,0.0,0,0.03465753424657535,0.0,0.0,0.0,0.03465753424657535
2025-07-06,Chicken Breast,AI forecast + inventory policy,147.0,330.0,0.0,477.0,134.0,134.0,0.0,0,343.0,0.0,617.4,0.07580174927113703,0.0,0,0.4228767123287671,0.0,0.0,0.0,0.4228767123287671
2025-07-06,Coffee Beans,AI forecast + inventory policy,80.0,120.0,0.0,200.0,67.0,67.0,0.0,0,133.0,0.0,279.3,0.19548872180451127,0.0,0,0.19130136986301371,0.0,0.0,0.0,0.19130136986301371
2025-07-06,Cooking Oil,AI forecast + inventory policy,35.0,92.0,0.0,127.0,47.0,47.0,0.0,0,80.0,0.0,128.0,0.0,0.0,0,0.08767123287671234,0.0,0.0,0.0,0.08767123287671234
2025-07-06,Eggs,AI forecast + inventory policy,99.0,210.0,0.0,309.0,89.0,89.0,0.0,0,220.0,0.0,35.2,0.09090909090909091,0.0,0,0.02410958904109589,0.0,0.0,0.0,0.02410958904109589
2025-07-06,Fries (Potatoes),AI forecast + inventory policy,136.0,480.0,0.0,616.0,254.0,254.0,0.0,0,362.0,0.0,108.6,0.0,0.0,0,0.07438356164383561,0.0,0.0,0.0,0.07438356164383561
2025-07-06,Gluten-free Buns,AI forecast + inventory policy,28.0,12.0,0.0,40.0,21.0,21.0,0.0,0,19.0,0.0,10.450000000000001,0.7368421052631579,0.0,0,0.007157534246575343,0.0,0.0,0.0,0.007157534246575343
2025-07-06,Lettuce,AI forecast + inventory policy,99.0,264.0,0.0,363.0,151.0,151.0,0.0,0,212.0,0.0,127.19999999999999,0.0,0.0,0,0.08712328767123287,0.0,0.0,0.0,0.08712328767123287
2025-07-06,Milk,AI forecast + inventory policy,87.0,252.0,0.0,339.0,138.0,138.0,0.0,0,201.0,0.0,150.75,0.0,0.0,0,0.10325342465753423,0.0,0.0,0.0,0.10325342465753423
2025-07-06,Mushrooms,AI forecast + inventory policy,57.0,150.0,0.0,207.0,85.0,85.0,0.0,0,122.0,0.0,67.10000000000001,0.0,0.0,0,0.04595890410958904,0.0,0.0,0.0,0.04595890410958904
2025-07-06,Onions,AI forecast + inventory policy,86.0,180.0,0.0,266.0,97.0,97.0,0.0,0,169.0,0.0,42.25,0.0,0.0,0,0.02893835616438356,0.0,0.0,0.0,0.02893835616438356
2025-07-06,Salmon Fillet,AI forecast + inventory policy,38.0,78.0,0.0,116.0,81.0,81.0,0.0,0,35.0,0.0,112.0,0.0,0.0,0,0.07671232876712329,0.0,0.0,0.0,0.07671232876712329
2025-07-06,Seasonal Berries,AI forecast + inventory policy,0.0,12.0,0.0,12.0,13.0,12.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.8,0.0,2.8
2025-07-06,Soft Drinks,AI forecast + inventory policy,141.0,576.0,0.0,717.0,320.0,320.0,0.0,0,397.0,0.0,158.8,0.0,0.0,0,0.10876712328767124,0.0,0.0,0.0,0.10876712328767124
2025-07-06,Tomatoes,AI forecast + inventory policy,90.0,336.0,0.0,426.0,222.0,222.0,0.0,0,204.0,0.0,91.8,0.0,0.0,0,0.06287671232876713,0.0,0.0,0.0,0.06287671232876713
2025-07-06,Truffle Oil,AI forecast + inventory policy,28.0,4.0,0.0,32.0,0.0,0.0,0.0,0,32.0,0.0,272.0,1.75,0.0,0,0.1863013698630137,0.0,0.0,0.0,0.1863013698630137
2025-07-06,Vegan Cheese,AI forecast + inventory policy,22.0,24.0,0.0,46.0,12.0,12.0,0.0,0,34.0,0.0,22.1,0.5882352941176471,0.0,0,0.015136986301369865,0.0,0.0,0.0,0.015136986301369865
