date,sku,strategy,opening_stock,received,expired_units,available_stock,demand,served,stockout_units,stockout_day,closing_stock,on_order,inventory_value,mean_age_days,recommended_order,is_review_day,holding_cost,waste_cost,stockout_cost,ordering_cost,total_cost
2025-07-01,Mushrooms,Manual par-level baseline,110.64285714285714,0.0,0.0,110.64285714285714,34.0,34.0,0.0,0,76.64285714285714,0.0,42.15357142857143,1.0,0.0,0,0.028872309197651665,0.0,0.0,0.0,0.028872309197651665
2025-07-01,Onions,Manual par-level baseline,167.92857142857142,0.0,0.0,167.92857142857142,77.0,77.0,0.0,0,90.92857142857142,0.0,22.732142857142854,1.0,0.0,0,0.01556996086105675,0.0,0.0,0.0,0.01556996086105675
2025-07-01,Salmon Fillet,Manual par-level baseline,102.71428571428571,0.0,0.0,102.71428571428571,37.0,37.0,0.0,0,65.71428571428571,0.0,210.28571428571428,1.0,0.0,0,0.14403131115459883,0.0,0.0,0.0,0.14403131115459883
2025-07-01,Seasonal Berries,Manual par-level baseline,19.571428571428573,0.0,0.0,19.571428571428573,0.0,0.0,0.0,0,19.571428571428573,0.0,27.400000000000002,1.0,0.0,0,0.018767123287671234,0.0,0.0,0.0,0.018767123287671234
2025-07-01,Soft Drinks,Manual par-level baseline,483.64285714285717,0.0,0.0,483.64285714285717,134.0,134.0,0.0,0,349.64285714285717,0.0,139.85714285714286,1.0,0.0,0,0.0957925636007828,0.0,0.0,0.0,0.0957925636007828
2025-07-01,Tomatoes,Manual par-level baseline,244.85714285714286,0.0,0.0,244.85714285714286,76.0,76.0,0.0,0,168.85714285714286,0.0,75.9857142857143,1.0,0.0,0,0.052045009784735814,0.0,0.0,0.0,0.052045009784735814
2025-07-01,Truffle Oil,Manual par-level baseline,4.5,0.0,0.0,4.5,5.0,4.5,0.5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.5,0.0,8.5
2025-07-01,Vegan Cheese,Manual par-level baseline,18.714285714285715,0.0,0.0,18.714285714285715,5.0,5.0,0.0,0,13.714285714285715,0.0,8.914285714285715,1.0,0.0,0,0.0061056751467710385,0.0,0.0,0.0,0.0061056751467710385
2025-07-02,Bacon,Manual par-level baseline,79.42857142857142,0.0,0.0,79.42857142857142,70.0,70.0,0.0,0,9.428571428571416,250.0,10.37142857142856,2.0,250.0,1,0.0071037181996086015,0.0,0.0,0.625,0.6321037181996086
2025-07-02,Burger Buns,Manual par-level baseline,201.5,0.0,0.0,201.5,154.0,154.0,0.0,0,47.5,672.0,8.549999999999999,2.0,672.0,1,0.005856164383561644,0.0,0.0,0.625,0.6308561643835616
2025-07-02,Butter,Manual par-level baseline,44.07142857142857,0.0,0.0,44.07142857142857,38.0,38.0,0.0,0,6.071428571428569,204.0,5.767857142857141,2.0,204.0,1,0.003950587084148726,0.0,0.0,0.625,0.6289505870841487
2025-07-02,Cheese Slices,Manual par-level baseline,149.35714285714286,0.0,0.0,149.35714285714286,99.0,99.0,0.0,0,50.35714285714286,450.0,11.07857142857143,2.0,450.0,1,0.0075880626223091985,0.0,0.0,0.625,0.6325880626223092
2025-07-02,Chicken Breast,Manual par-level baseline,181.64285714285717,0.0,0.0,181.64285714285717,108.0,108.0,0.0,0,73.64285714285717,520.0,132.5571428571429,2.0,520.0,1,0.0907925636007828,0.0,0.0,0.625,0.7157925636007828
2025-07-02,Coffee Beans,Manual par-level baseline,53.35714285714286,0.0,0.0,53.35714285714286,44.0,44.0,0.0,0,9.357142857142861,186.0,19.65000000000001,2.0,186.0,1,0.013458904109589047,0.0,0.0,0.625,0.638458904109589
2025-07-02,Cooking Oil,Manual par-level baseline,56.42857142857143,0.0,0.0,56.42857142857143,45.0,45.0,0.0,0,11.42857142857143,132.0,18.28571428571429,2.0,132.0,1,0.012524461839530336,0.0,0.0,0.625,0.6375244618395304
2025-07-02,Eggs,Manual par-level baseline,127.07142857142858,0.0,0.0,127.07142857142858,85.0,85.0,0.0,0,42.071428571428584,300.0,6.731428571428573,2.0,300.0,1,0.004610567514677105,0.0,0.0,0.625,0.6296105675146771
2025-07-02,Fries (Potatoes),Manual par-level baseline,244.21428571428572,0.0,0.0,244.21428571428572,184.0,184.0,0.0,0,60.21428571428572,760.0,18.064285714285717,2.0,760.0,1,0.012372798434442271,0.0,0.0,0.625,0.6373727984344423
2025-07-02,Gluten-free Buns,Manual par-level baseline,8.071428571428573,0.0,0.0,8.071428571428573,13.0,8.071428571428573,4.928571428571427,1,0.0,48.0,0.0,0.0,48.0,1,0.0,0.0,5.42142857142857,0.625,6.04642857142857
2025-07-02,Lettuce,Manual par-level baseline,157.0,0.0,0.0,157.0,119.0,119.0,0.0,0,38.0,384.0,22.8,2.0,384.0,1,0.015616438356164383,0.0,0.0,0.625,0.6406164383561643
2025-07-02,Milk,Manual par-level baseline,144.64285714285714,0.0,0.0,144.64285714285714,103.0,103.0,0.0,0,41.64285714285714,384.0,31.232142857142854,2.0,384.0,1,0.021391878669275926,0.0,0.0,0.625,0.6463918786692759
2025-07-02,Mushrooms,Manual par-level baseline,76.64285714285714,0.0,0.0,76.64285714285714,51.0,51.0,0.0,0,25.64285714285714,190.0,14.103571428571428,2.0,190.0,1,0.009659980430528375,0.0,0.0,0.625,0.6346599804305284
2025-07-02,Onions,Manual par-level baseline,90.92857142857142,0.0,0.0,90.92857142857142,70.0,70.0,0.0,0,20.928571428571416,320.0,5.232142857142854,2.0,320.0,1,0.0035836594911937357,0.0,0.0,0.625,0.6285836594911938
2025-07-02,Salmon Fillet,Manual par-level baseline,65.71428571428571,0.0,0.0,65.71428571428571,35.0,35.0,0.0,0,30.714285714285708,180.0,98.28571428571428,2.0,180.0,1,0.06731898238747554,0.0,0.0,0.625,0.6923189823874756
2025-07-02,Seasonal Berries,Manual par-level baseline,19.571428571428573,0.0,0.0,19.571428571428573,18.0,18.0,0.0,0,1.571428571428573,24.0,2.200000000000002,2.0,24.0,1,0.0015068493150684945,0.0,0.0,0.625,0.6265068493150685
2025-07-02,Soft Drinks,Manual par-level baseline,349.64285714285717,0.0,0.0,349.64285714285717,187.0,187.0,0.0,0,162.64285714285717,792.0,65.05714285714286,2.0,792.0,1,0.04455968688845403,0.0,0.0,0.625,0.669559686888454
2025-07-02,Tomatoes,Manual par-level baseline,168.85714285714286,0.0,0.0,168.85714285714286,107.0,107.0,0.0,0,61.85714285714286,420.0,27.83571428571429,2.0,420.0,1,0.019065557729941292,0.0,0.0,0.625,0.6440655577299413
2025-07-02,Truffle Oil,Manual par-level baseline,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1,0.0,12.0,0.0,0.0,12.0,1,0.0,0.0,85.0,0.625,85.625
2025-07-02,Vegan Cheese,Manual par-level baseline,13.714285714285715,0.0,0.0,13.714285714285715,0.0,0.0,0.0,0,13.714285714285715,24.0,8.914285714285715,2.0,24.0,1,0.0061056751467710385,0.0,0.0,0.625,0.6311056751467711
2025-07-03,Bacon,Manual par-level baseline,9.428571428571416,0.0,0.0,9.428571428571416,69.0,9.428571428571416,59.571428571428584,1,0.0,250.0,0.0,0.0,0.0,0,0.0,0.0,131.0571428571429,0.0,131.0571428571429
2025-07-03,Burger Buns,Manual par-level baseline,47.5,0.0,47.5,0.0,148.0,0.0,148.0,1,0.0,672.0,0.0,0.0,0.0,0,0.0,10.924999999999999,53.28,0.0,64.205
2025-07-03,Butter,Manual par-level baseline,6.071428571428569,0.0,0.0,6.071428571428569,44.0,6.071428571428569,37.92857142857143,1,0.0,204.0,0.0,0.0,0.0,0,0.0,0.0,72.06428571428572,0.0,72.06428571428572
2025-07-03,Cheese Slices,Manual par-level baseline,50.35714285714286,0.0,0.0,50.35714285714286,111.0,50.35714285714286,60.64285714285714,1,0.0,450.0,0.0,0.0,0.0,0,0.0,0.0,26.68285714285714,0.0,26.68285714285714
2025-07-03,Chicken Breast,Manual par-level baseline,73.64285714285717,0.0,0.0,73.64285714285717,113.0,73.64285714285717,39.35714285714283,1,0.0,520.0,0.0,0.0,0.0,0,0.0,0.0,141.6857142857142,0.0,141.6857142857142
2025-07-03,Coffee Beans,Manual par-level baseline,9.357142857142861,0.0,0.0,9.357142857142861,52.0,9.357142857142861,42.64285714285714,1,0.0,186.0,0.0,0.0,0.0,0,0.0,0.0,179.1,0.0,179.1
2025-07-03,Cooking Oil,Manual par-level baseline,11.42857142857143,0.0,0.0,11.42857142857143,39.0,11.42857142857143,27.57142857142857,1,0.0,132.0,0.0,0.0,0.0,0,0.0,0.0,88.22857142857143,0.0,88.22857142857143
2025-07-03,Eggs,Manual par-level baseline,42.071428571428584,0.0,0.0,42.071428571428584,102.0,42.071428571428584,59.928571428571416,1,0.0,300.0,0.0,0.0,0.0,0,0.0,0.0,19.177142857142854,0.0,19.177142857142854
2025-07-03,Fries (Potatoes),Manual par-level baseline,60.21428571428572,0.0,0.0,60.21428571428572,161.0,60.21428571428572,100.78571428571428,1,0.0,760.0,0.0,0.0,0.0,0,0.0,0.0,60.47142857142856,0.0,60.47142857142856
2025-07-03,Gluten-free Buns,Manual par-level baseline,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1,0.0,48.0,0.0,0.0,0.0,0,0.0,0.0,22.0,0.0,22.0
2025-07-03,Lettuce,Manual par-level baseline,38.0,0.0,0.0,38.0,105.0,38.0,67.0,1,0.0,384.0,0.0,0.0,0.0,0,0.0,0.0,80.39999999999999,0.0,80.39999999999999
2025-07-03,Milk,Manual par-level baseline,41.64285714285714,0.0,0.0,41.64285714285714,86.0,41.64285714285714,44.35714285714286,1,0.0,384.0,0.0,0.0,0.0,0,0.0,0.0,66.53571428571429,0.0,66.53571428571429
2025-07-03,Mushrooms,Manual par-level baseline,25.64285714285714,0.0,0.0,25.64285714285714,43.0,25.64285714285714,17.35714285714286,1,0.0,190.0,0.0,0.0,0.0,0,0.0,0.0,19.09285714285715,0.0,19.09285714285715
2025-07-03,Onions,Manual par-level baseline,20.928571428571416,0.0,0.0,20.928571428571416,77.0,20.928571428571416,56.071428571428584,1,0.0,320.0,0.0,0.0,0.0,0,0.0,0.0,28.035714285714292,0.0,28.035714285714292
2025-07-03,Salmon Fillet,Manual par-level baseline,30.714285714285708,0.0,30.714285714285708,0.0,47.0,0.0,47.0,1,0.0,180.0,0.0,0.0,0.0,0,0.0,99.82142857142857,300.8,0.0,400.62142857142857
2025-07-03,Seasonal Berries,Manual par-level baseline,1.571428571428573,0.0,1.571428571428573,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0.0,0,0.0,2.2785714285714307,0.0,0.0,2.2785714285714307
2025-07-03,Soft Drinks,Manual par-level baseline,162.64285714285717,0.0,0.0,162.64285714285717,253.0,162.64285714285717,90.35714285714283,1,0.0,792.0,0.0,0.0,0.0,0,0.0,0.0,72.28571428571426,0.0,72.28571428571426
2025-07-03,Tomatoes,Manual par-level baseline,61.85714285714286,0.0,0.0,61.85714285714286,107.0,61.85714285714286,45.14285714285714,1,0.0,420.0,0.0,0.0,0.0,0,0.0,0.0,40.628571428571426,0.0,40.628571428571426
2025-07-03,Truffle Oil,Manual par-level baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2025-07-03,Vegan Cheese,Manual par-level baseline,13.714285714285715,0.0,0.0,13.714285714285715,19.0,13.714285714285715,5.285714285714285,1,0.0,24.0,0.0,0.0,0.0,0,0.0,0.0,6.87142857142857,0.0,6.87142857142857
2025-07-04,Bacon,Manual par-level baseline,0.0,250.0,0.0,250.0,96.0,96.0,0.0,0,154.0,170.0,169.4,0.0,170.0,1,0.11602739726027397,0.0,0.0,0.625,0.741027397260274
2025-07-04,Burger Buns,Manual par-level baseline,0.0,672.0,0.0,672.0,253.0,253.0,0.0,0,419.0,384.0,75.42,0.0,384.0,1,0.05165753424657534,0.0,0.0,0.625,0.6766575342465754
2025-07-04,Butter,Manual par-level baseline,0.0,204.0,0.0,204.0,66.0,66.0,0.0,0,138.0,96.0,131.1,0.0,96.0,1,0.0897945205479452,0.0,0.0,0.625,0.7147945205479452
2025-07-04,Cheese Slices,Manual par-level baseline,0.0,450.0,0.0,450.0,180.0,180.0,0.0,0,270.0,300.0,59.4,0.0,300.0,1,0.04068493150684932,0.0,0.0,0.625,0.6656849315068494
2025-07-04,Chicken Breast,Manual par-level baseline,0.0,520.0,0.0,520.0,176.0,176.0,0.0,0,344.0,360.0,619.2,0.0,360.0,1,0.42410958904109586,0.0,0.0,0.625,1.049109589041096
2025-07-04,Coffee Beans,Manual par-level baseline,0.0,186.0,0.0,186.0,44.0,44.0,0.0,0,142.0,114.0,298.2,0.0,114.0,1,0.20424657534246576,0.0,0.0,0.625,0.8292465753424658
2025-07-04,Cooking Oil,Manual par-level baseline,0.0,132.0,0.0,132.0,42.0,42.0,0.0,0,90.0,108.0,144.0,0.0,108.0,1,0.09863013698630138,0.0,0.0,0.625,0.7236301369863014
2025-07-04,Eggs,Manual par-level baseline,0.0,300.0,0.0,300.0,108.0,108.0,0.0,0,192.0,270.0,30.72,0.0,270.0,1,0.02104109589041096,0.0,0.0,0.625,0.6460410958904109
2025-07-04,Fries (Potatoes),Manual par-level baseline,0.0,760.0,0.0,760.0,264.0,264.0,0.0,0,496.0,500.0,148.79999999999998,0.0,500.0,1,0.10191780821917808,0.0,0.0,0.625,0.7269178082191781
2025-07-04,Gluten-free Buns,Manual par-level baseline,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0,48.0,24.0,26.400000000000002,0.0,24.0,1,0.01808219178082192,0.0,0.0,0.625,0.6430821917808219
2025-07-04,Lettuce,Manual par-level baseline,0.0,384.0,0.0,384.0,151.0,151.0,0.0,0,233.0,300.0,139.79999999999998,0.0,300.0,1,0.09575342465753424,0.0,0.0,0.625,0.7207534246575342
2025-07-04,Milk,Manual par-level baseline,0.0,384.0,0.0,384.0,131.0,131.0,0.0,0,253.0,264.0,189.75,0.0,264.0,1,0.12996575342465752,0.0,0.0,0.625,0.7549657534246575
2025-07-04,Mushrooms,Manual par-level baseline,0.0,190.0,0.0,190.0,71.0,71.0,0.0,0,119.0,140.0,65.45,0.0,140.0,1,0.04482876712328767,0.0,0.0,0.625,0.6698287671232876
2025-07-04,Onions,Manual par-level baseline,0.0,320.0,0.0,320.0,102.0,102.0,0.0,0,218.0,200.0,54.5,0.0,200.0,1,0.03732876712328767,0.0,0.0,0.625,0.6623287671232877
2025-07-04,Salmon Fillet,Manual par-level baseline,0.0,180.0,0.0,180.0,67.0,67.0,0.0,0,113.0,126.0,361.6,0.0,126.0,1,0.24767123287671236,0.0,0.0,0.625,0.8726712328767123
2025-07-04,Seasonal Berries,Manual par-level baseline,0.0,24.0,0.0,24.0,22.0,22.0,0.0,0,2.0,30.0,2.8,0.0,30.0,1,0.0019178082191780822,0.0,0.0,0.625,0.6269178082191781
2025-07-04,Soft Drinks,Manual par-level baseline,0.0,792.0,0.0,792.0,293.0,293.0,0.0,0,499.0,672.0,199.60000000000002,0.0,672.0,1,0.1367123287671233,0.0,0.0,0.625,0.7617123287671232
2025-07-04,Tomatoes,Manual par-level baseline,0.0,420.0,0.0,420.0,142.0,142.0,0.0,0,278.0,324.0,125.10000000000001,0.0,324.0,1,0.08568493150684932,0.0,0.0,0.625,0.7106849315068493
2025-07-04,Truffle Oil,Manual par-level baseline,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0,12.0,4.0,102.0,0.0,4.0,1,0.06986301369863014,0.0,0.0,0.625,0.6948630136986301
2025-07-04,Vegan Cheese,Manual par-level baseline,0.0,24.0,0.0,24.0,14.0,14.0,0.0,0,10.0,24.0,6.5,0.0,24.0,1,0.004452054794520549,0.0,0.0,0.625,0.6294520547945206
2025-07-05,Bacon,Manual par-level baseline,154.0,0.0,0.0,154.0,114.0,114.0,0.0,0,40.0,170.0,44.0,1.0,0.0,0,0.030136986301369864,0.0,0.0,0.0,0.030136986301369864
2025-07-05,Burger Buns,Manual par-level baseline,419.0,0.0,0.0,419.0,219.0,219.0,0.0,0,200.0,384.0,36.0,1.0,0.0,0,0.024657534246575342,0.0,0.0,0.0,0.024657534246575342
2025-07-05,Butter,Manual par-level baseline,138.0,0.0,0.0,138.0,59.0,59.0,0.0,0,79.0,96.0,75.05,1.0,0.0,0,0.0514041095890411,0.0,0.0,0.0,0.0514041095890411
2025-07-05,Cheese Slices,Manual par-level baseline,270.0,0.0,0.0,270.0,192.0,192.0,0.0,0,78.0,300.0,17.16,1.0,0.0,0,0.011753424657534248,0.0,0.0,0.0,0.011753424657534248
2025-07-05,Chicken Breast,Manual par-level baseline,344.0,0.0,0.0,344.0,157.0,157.0,0.0,0,187.0,360.0,336.6,1.0,0.0,0,0.23054794520547944,0.0,0.0,0.0,0.23054794520547944
2025-07-05,Coffee Beans,Manual par-level baseline,142.0,0.0,0.0,142.0,44.0,44.0,0.0,0,98.0,114.0,205.8,1.0,0.0,0,0.14095890410958906,0.0,0.0,0.0,0.14095890410958906
2025-07-05,Cooking Oil,Manual par-level baseline,90.0,0.0,0.0,90.0,43.0,43.0,0.0,0,47.0,108.0,75.2,1.0,0.0,0,0.0515068493150685,0.0,0.0,0.0,0.0515068493150685
2025-07-05,Eggs,Manual par-level baseline,192.0,0.0,0.0,192.0,93.0,93.0,0.0,0,99.0,270.0,15.84,1.0,0.0,0,0.01084931506849315,0.0,0.0,0.0,0.01084931506849315
2025-07-05,Fries (Potatoes),Manual par-level baseline,496.0,0.0,0.0,496.0,280.0,280.0,0.0,0,216.0,500.0,64.8,1.0,0.0,0,0.04438356164383561,0.0,0.0,0.0,0.04438356164383561
2025-07-05,Gluten-free Buns,Manual par-level baseline,48.0,0.0,0.0,48.0,20.0,20.0,0.0,0,28.0,24.0,15.400000000000002,1.0,0.0,0,0.010547945205479452,0.0,0.0,0.0,0.010547945205479452
2025-07-05,Lettuce,Manual par-level baseline,233.0,0.0,0.0,233.0,134.0,134.0,0.0,0,99.0,300.0,59.4,1.0,0.0,0,0.04068493150684931,0.0,0.0,0.0,0.04068493150684931
2025-07-05,Milk,Manual par-level baseline,253.0,0.0,0.0,253.0,142.0,142.0,0.0,0,111.0,264.0,83.25,1.0,0.0,0,0.057020547945205474,0.0,0.0,0.0,0.057020547945205474
2025-07-05,Mushrooms,Manual par-level baseline,119.0,0.0,0.0,119.0,72.0,72.0,0.0,0,47.0,140.0,25.85,1.0,0.0,0,0.017705479452054796,0.0,0.0,0.0,0.017705479452054796
2025-07-05,Onions,Manual par-level baseline,218.0,0.0,0.0,218.0,92.0,92.0,0.0,0,126.0,200.0,31.5,1.0,0.0,0,0.021575342465753426,0.0,0.0,0.0,0.021575342465753426
2025-07-05,Salmon Fillet,Manual par-level baseline,113.0,0.0,0.0,113.0,63.0,63.0,0.0,0,50.0,126.0,160.0,1.0,0.0,0,0.10958904109589042,0.0,0.0,0.0,0.10958904109589042
2025-07-05,Seasonal Berries,Manual par-level baseline,2.0,0.0,0.0,2.0,13.0,2.0,11.0,1,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,30.799999999999997,0.0,30.799999999999997
2025-07-05,Soft Drinks,Manual par-level baseline,499.0,0.0,0.0,499.0,310.0,310.0,0.0,0,189.0,672.0,75.60000000000001,1.0,0.0,0,0.05178082191780822,0.0,0.0,0.0,0.05178082191780822
2025-07-05,Tomatoes,Manual par-level baseline,278.0,0.0,0.0,278.0,164.0,164.0,0.0,0,114.0,324.0,51.300000000000004,1.0,0.0,0,0.03513698630136986,0.0,0.0,0.0,0.03513698630136986
2025-07-05,Truffle Oil,Manual par-level baseline,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,12.0,4.0,102.0,1.0,0.0,0,0.06986301369863014,0.0,0.0,0.0,0.06986301369863014
2025-07-05,Vegan Cheese,Manual par-level baseline,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0,10.0,24.0,6.5,1.0,0.0,0,0.004452054794520549,0.0,0.0,0.0,0.004452054794520549
2025-07-06,Bacon,Manual par-level baseline,40.0,170.0,0.0,210.0,91.0,91.0,0.0,0,119.0,0.0,130.9,0.0,0.0,0,0.08965753424657534,0.0,0.0,0.0,0.08965753424657534
2025-07-06,Burger Buns,Manual par-level baseline,200.0,384.0,0.0,584.0,342.0,342.0,0.0,0,242.0,0.0,43.559999999999995,0.0,0.0,0,0.029835616438356163,0.0,0.0,0.0,0.029835616438356163
2025-07-06,Butter,Manual par-level baseline,79.0,96.0,0.0,175.0,56.0,56.0,0.0,0,119.0,0.0,113.04999999999998,0.3865546218487395,0.0,0,0.07743150684931507,0.0,0.0,0.0,0.07743150684931507
2025-07-06,Cheese Slices,Manual par-level baseline,78.0,300.0,0.0,378.0,148.0,148.0,0.0,0,230.0,0.0,50.6,0.0,0.0,0,0.03465753424657535,0.0,0.0,0.0,0.03465753424657535
2025-07-06,Chicken Breast,Manual par-level baseline,187.0,360.0,0.0,547.0,134.0,134.0,0.0,0,413.0,0.0,743.4,0.2566585956416465,0.0,0,0.5091780821917808,0.0,0.0,0.0,0.5091780821917808
2025-07-06,Coffee Beans,Manual par-level baseline,98.0,114.0,0.0,212.0,67.0,67.0,0.0,0,145.0,0.0,304.5,0.42758620689655175,0.0,0,0.20856164383561646,0.0,0.0,0.0,0.20856164383561646
2025-07-06,Cooking Oil,Manual par-level baseline,47.0,108.0,0.0,155.0,47.0,47.0,0.0,0,108.0,0.0,172.8,0.0,0.0,0,0.11835616438356165,0.0,0.0,0.0,0.11835616438356165
2025-07-06,Eggs,Manual par-level baseline,99.0,270.0,0.0,369.0,89.0,89.0,0.0,0,280.0,0.0,44.800000000000004,0.07142857142857142,0.0,0,0.030684931506849315,0.0,0.0,0.0,0.030684931506849315
2025-07-06,Fries (Potatoes),Manual par-level baseline,216.0,500.0,0.0,716.0,254.0,254.0,0.0,0,462.0,0.0,138.6,0.0,0.0,0,0.09493150684931506,0.0,0.0,0.0,0.09493150684931506
2025-07-06,Gluten-free Buns,Manual par-level baseline,28.0,24.0,0.0,52.0,21.0,21.0,0.0,0,31.0,0.0,17.05,0.45161290322580644,0.0,0,0.011678082191780823,0.0,0.0,0.0,0.011678082191780823
2025-07-06,Lettuce,Manual par-level baseline,99.0,300.0,0.0,399.0,151.0,151.0,0.0,0,248.0,0.0,148.79999999999998,0.0,0.0,0,0.10191780821917808,0.0,0.0,0.0,0.10191780821917808
2025-07-06,Milk,Manual par-level baseline,111.0,264.0,0.0,375.0,138.0,138.0,0.0,0,237.0,0.0,177.75,0.0,0.0,0,0.12174657534246575,0.0,0.0,0.0,0.12174657534246575
2025-07-06,Mushrooms,Manual par-level baseline,47.0,140.0,0.0,187.0,85.0,85.0,0.0,0,102.0,0.0,56.1,0.0,0.0,0,0.03842465753424658,0.0,0.0,0.0,0.03842465753424658
2025-07-06,Onions,Manual par-level baseline,126.0,200.0,0.0,326.0,97.0,97.0,0.0,0,229.0,0.0,57.25,0.25327510917030566,0.0,0,0.039212328767123286,0.0,0.0,0.0,0.039212328767123286
2025-07-06,Salmon Fillet,Manual par-level baseline,50.0,126.0,0.0,176.0,81.0,81.0,0.0,0,95.0,0.0,304.0,0.0,0.0,0,0.2082191780821918,0.0,0.0,0.0,0.2082191780821918
2025-07-06,Seasonal Berries,Manual par-level baseline,0.0,30.0,0.0,30.0,13.0,13.0,0.0,0,17.0,0.0,23.799999999999997,0.0,0.0,0,0.0163013698630137,0.0,0.0,0.0,0.0163013698630137
2025-07-06,Soft Drinks,Manual par-level baseline,189.0,672.0,0.0,861.0,320.0,320.0,0.0,0,541.0,0.0,216.4,0.0,0.0,0,0.1482191780821918,0.0,0.0,0.0,0.1482191780821918
2025-07-06,Tomatoes,Manual par-level baseline,114.0,324.0,0.0,438.0,222.0,222.0,0.0,0,216.0,0.0,97.2,0.0,0.0,0,0.06657534246575342,0.0,0.0,0.0,0.06657534246575342
2025-07-06,Truffle Oil,Manual par-level baseline,12.0,4.0,0.0,16.0,0.0,0.0,0.0,0,16.0,0.0,136.0,1.5,0.0,0,0.09315068493150686,0.0,0.0,0.0,0.09315068493150686
2025-07-06,Vegan Cheese,Manual par-level baseline,10.0,24.0,0.0,34.0,12.0,12.0,0.0,0,22.0,0.0,14.3,0.0,0.0,0,0.009794520547945206,0.0,0.0,0.0,0.009794520547945206
2025-07-07,Bacon,Manual par-level baseline,119.0,0.0,0.0,119.0,63.0,63.0,0.0,0,56.0,220.0,61.60000000000001,1.0,220.0,1,0.04219178082191781,0.0,0.0,0.6578947368421053,0.7000865176640231
2025-07-07,Burger Buns,Manual par-level baseline,242.0,0.0,0.0,242.0,187.0,187.0,0.0,0,55.0,624.0,9.9,1.0,624.0,1,0.006780821917808219,0.0,0.0,0.6578947368421053,0.6646755587599136
